,1000,1250,1500,1750,2000,2250,2500
0.0625,6.183e-05,1.378e-05,3.673e-06,1.093e-06,3.617e-07,1.275e-07,4.681e-08
0.125,0.0002484,5.537e-05,1.448e-05,4.426e-06,1.452e-06,5.113e-07,1.889e-07
0.1875,0.000557,0.0001244,3.311e-05,9.916e-06,3.262e-06,1.146e-06,4.206e-07
0.25,0.0009882,0.0002184,5.899e-05,1.767e-05,5.863e-06,2.037e-06,7.551e-07
0.3125,0.00155,0.000344,9.269e-05,2.743e-05,9.113e-06,3.212e-06,1.176e-06
0.375,0.00222,0.0005037,0.0001321,4.031e-05,1.293e-05,4.59e-06,1.678e-06
0.4375,0.003001,0.0006771,0.0001796,5.435e-05,1.782e-05,6.208e-06,2.3e-06
0.5,0.00397,0.0008817,0.0002366,7.064e-05,2.33e-05,8.179e-06,3.011e-06
0.5625,0.005008,0.001117,0.0002944,8.928e-05,2.942e-05,1.039e-05,3.808e-06
0.625,0.006211,0.001373,0.0003669,0.0001101,3.624e-05,1.269e-05,4.725e-06
0.6875,0.007444,0.001688,0.0004454,0.0001344,4.359e-05,1.563e-05,5.705e-06
0.75,0.008862,0.001974,0.0005263,0.0001589,5.241e-05,1.838e-05,6.764e-06
0.8125,0.01046,0.002352,0.0006209,0.000187,6.036e-05,2.15e-05,7.882e-06
0.875,0.01214,0.002686,0.0007186,0.0002167,7.162e-05,2.467e-05,9.12e-06
0.9375,0.01371,0.003094,0.0008248,0.0002467,8.181e-05,2.874e-05,1.05e-05
1.0,0.01588,0.003554,0.0009331,0.0002823,9.317e-05,3.267e-05,1.195e-05
1.0625,0.01802,0.004006,0.001063,0.0003175,0.0001051,3.689e-05,1.358e-05
1.125,0.02014,0.004481,0.001188,0.0003583,0.0001177,4.125e-05,1.51e-05
1.1875,0.02227,0.004959,0.00133,0.0003985,0.0001323,4.598e-05,1.679e-05
1.25,0.02471,0.005515,0.001459,0.000439,0.0001455,5.052e-05,1.885e-05
1.3125,0.02709,0.006069,0.00165,0.0004888,0.00016,5.689e-05,2.062e-05
1.375,0.03012,0.006665,0.001768,0.0005358,0.0001767,6.174e-05,2.279e-05
1.4375,0.03297,0.007343,0.001947,0.000581,0.0001922,6.697e-05,2.479e-05
1.5,0.03545,0.007956,0.002115,0.0006356,0.0002071,7.349e-05,2.692e-05
1.5625,0.0387,0.008569,0.002306,0.0006942,0.0002277,8.019e-05,2.946e-05
1.625,0.04199,0.009337,0.002481,0.0007515,0.0002441,8.539e-05,3.188e-05
1.6875,0.04522,0.01008,0.002682,0.0007993,0.0002639,9.214e-05,3.429e-05
1.75,0.04872,0.01072,0.002909,0.0008589,0.0002847,9.974e-05,3.698e-05
1.8125,0.05185,0.01156,0.003078,0.0009286,0.0003072,0.0001066,3.925e-05
1.875,0.05564,0.01245,0.003319,0.0009874,0.0003245,0.0001145,4.229e-05
1.9375,0.05906,0.01325,0.003538,0.001053,0.0003503,0.0001216,4.528e-05
2.0,0.06306,0.0142,0.003742,0.001139,0.0003719,0.0001291,4.797e-05
2.0625,0.06703,0.01504,0.004017,0.001204,0.0003953,0.0001386,5.081e-05
2.125,0.07114,0.01595,0.00424,0.001275,0.0004274,0.0001464,5.363e-05
2.1875,0.07577,0.01688,0.004522,0.001355,0.0004436,0.0001558,5.724e-05
2.25,0.08031,0.01777,0.004806,0.001423,0.0004711,0.0001642,6.076e-05
2.3125,0.08522,0.01886,0.004978,0.001523,0.0005018,0.0001745,6.406e-05
2.375,0.08958,0.01974,0.005267,0.001605,0.0005249,0.0001836,6.721e-05
2.4375,0.09431,0.02095,0.005631,0.001676,0.0005527,0.0001963,7.134e-05
2.5,0.09895,0.02204,0.005872,0.001767,0.0005814,0.0002049,7.514e-05
2.5625,0.1036,0.02325,0.006177,0.001856,0.0006073,0.0002149,7.904e-05
2.625,0.1091,0.02402,0.006465,0.00194,0.0006415,0.0002249,8.366e-05
2.6875,0.1155,0.02556,0.006827,0.002055,0.0006693,0.0002343,8.74e-05
2.75,0.1202,0.02653,0.007088,0.002148,0.0007141,0.0002472,9.062e-05
2.8125,0.1237,0.0279,0.007402,0.002224,0.000742,0.0002573,9.549e-05
2.875,0.1303,0.02949,0.007737,0.002352,0.0007756,0.0002705,9.968e-05
2.9375,0.1365,0.03063,0.008174,0.002429,0.0008052,0.0002829,0.0001027
3.0,0.1426,0.03198,0.008482,0.002557,0.0008347,0.0002939,0.0001077
3.0625,0.1503,0.03303,0.008833,0.002643,0.0008725,0.000308,0.000113
3.125,0.1553,0.03439,0.009206,0.002754,0.0009058,0.0003192,0.0001182
3.1875,0.1619,0.036,0.009459,0.00287,0.0009485,0.0003317,0.000122
3.25,0.1667,0.03767,0.009948,0.002978,0.0009813,0.0003453,0.0001272
3.3125,0.1752,0.03866,0.0104,0.003081,0.001017,0.0003601,0.0001316
3.375,0.18,0.04015,0.01074,0.003228,0.001064,0.0003696,0.0001371
3.4375,0.1873,0.04193,0.01122,0.003344,0.0011,0.0003856,0.0001422
3.5,0.1946,0.04369,0.01145,0.003483,0.001138,0.000399,0.0001469
1.8,0.05132095,0.0114448,0.00304724,0.00091653,0.00030121,0.00010571,3.895899e-05
